movieId,tmdbId,popularity,vote_count,vote_average,budget,revenue,runtime
7085,4939,0.7841,142,6.764,0,9129247,100
7086,25016,0.7643,157,7.0,350000,0,96
7087,15927,1.1698,318,6.833,14500000,40000000,163
7088,40423,2.3577,230,6.957,0,0,100
7089,7857,2.6654,1186,7.885,0,0,123
7090,79,5.9931,2439,7.509,31000000,177394432,99
7091,13912,0.4346,243,6.895,0,0,68
7092,70881,1.2673,96,6.464,1152000,1439000,95
7093,987,0.9426,376,7.299,4000000,15000000,105
7096,30140,0.3055,42,7.3,0,0,90
7099,81,5.8477,3983,7.946,1000000,9016411,117
7101,11821,1.3991,667,6.352,20000000,54830779,104
7102,10023,1.4195,528,5.977,20000000,66700000,106
7103,51036,2.7855,82,5.317,0,0,90
7104,11519,2.2512,669,5.8,35000000,94900000,118
7107,15659,3.0561,255,6.3,5000000,45000000,116
7108,18857,2.1838,197,6.756,0,194720,107
7109,33517,1.0191,137,6.128,0,0,110
7114,42740,1.7104,221,7.324,0,0,119
7115,20126,2.0208,1570,7.727,0,2900000,127
7116,827,1.4899,1072,7.9,0,0,117
7117,11811,2.8135,842,5.562,1000000,8600000,91
7118,20043,1.4049,150,6.867,8000000,0,121
7121,25431,1.366,331,7.106,1728000,9470000,101
7122,17685,0.9988,81,6.901,0,0,102
7123,2742,2.3039,1176,7.0,16000000,2641357,115
7124,22010,1.3324,35,6.5,0,0,80
7125,51145,0.215,15,6.433,0,0,110
7127,48129,2.2739,62,6.0,16000000,4409328,91
7131,18904,1.6911,52,6.5,0,0,130
7132,37719,1.1734,540,7.415,0,0,91
7134,9063,0.944,220,6.3,0,0,104
7137,10744,1.099,384,6.7,4000000,10400000,101
7139,10511,1.3652,379,7.158,0,25382911,105
7141,22289,0.1594,19,8.1,0,0,83
7142,10028,7.1885,1222,6.343,18000000,62646763,94
7143,616,7.1652,7377,7.598,140000000,456800000,154
7147,587,7.059,7643,7.758,70000000,123200000,125
7149,6964,3.6835,1718,6.638,80000000,270000000,128
7150,1792,1.9636,702,5.349,55000000,65784503,119
7151,3635,2.1895,1457,6.6,10500000,33030115,101
7153,122,23.7994,26092,8.494,94000000,1118888979,201
7154,11820,2.5518,1874,6.91,72300000,141337989,117
7155,8696,2.52,397,6.531,10000000,96542059,108
7156,12698,0.9512,295,7.705,0,0,107
7158,11093,2.1633,831,7.159,16500000,16942795,126
7160,504,3.1821,2487,7.209,8000000,58469210,109
7161,11007,4.0303,2909,6.283,40000000,190212113,98
7162,2289,3.3399,1933,6.938,79000000,173013509,154
7163,9620,3.0752,1975,6.219,60000000,117248958,119
7164,10601,3.545,2737,7.137,100000000,121975011,113
7165,52036,3.5512,118,5.203,15000000,2281585,112
7167,13433,3.7462,77,6.305,5740000,4098613,110
7169,14844,1.5804,641,6.223,23000000,12195626,111
7171,37088,0.783,145,6.703,0,0,89
7173,5966,3.0452,2978,6.025,42000000,178300000,90
7175,10718,4.4543,618,5.285,40000000,46546197,84
7176,40427,1.0728,85,6.9,0,400768,96
7177,14757,1.0082,127,6.984,46000,3910519,83
7178,11034,1.9804,503,6.3,6500000,26533200,144
7179,25095,8.733,299,6.6,0,0,105
7181,30080,1.0332,95,6.563,0,0,149
7184,65012,1.2771,98,6.423,4620000,2600000,110
7190,131313,0.6881,18,7.056,0,0,110
7191,34151,0.8668,58,5.3,0,3000000,78
7192,15797,1.3218,203,6.963,6000000,3283371,99
7193,9548,1.1787,225,6.053,49000000,20423389,102
7202,11429,2.623,392,5.935,3000000,0,95
7205,14815,1.2451,201,6.5,4500000,9200000,119
7206,427,0.8363,602,7.4,0,0,118
7208,3022,1.2087,182,6.5,0,0,113
7209,778,0.9693,514,6.9,0,0,87
7211,23152,1.2015,95,7.132,0,4200000,110
7212,23567,0.8324,142,6.9,0,0,105
7215,22584,1.1122,565,7.451,0,3650000,100
7216,27725,19.69,348,7.1,455000,0,100
7217,16227,1.2871,344,7.291,1678000,3430000,106
7218,980,1.2513,421,7.7,565000,0,76
7219,16933,1.2258,132,6.894,539000,1596000,95
7222,37833,0.7006,125,4.304,100000,0,66
7223,18995,0.8463,192,6.917,0,0,83
7225,5205,1.2294,512,7.114,1000000,0,86
7228,14239,2.0546,785,5.629,30000000,14110589,102
7234,405,1.087,1150,7.911,0,0,115
7235,9696,2.61,1076,6.985,1400010,80631,129
7236,4917,1.1588,374,6.27,400000,6900000,90
7238,5055,1.2086,266,7.4,0,0,103
7243,3059,1.0719,367,7.052,385907,1750000,197
7245,28586,1.3363,58,4.94,0,0,75
7247,11708,3.0142,720,6.818,10000000,7500445,144
7248,27329,0.6769,22,5.7,11000000,14000000,185
7251,17736,0.6925,60,6.1,3000000,390152,104
7254,1954,6.1694,8064,7.572,13000000,96800000,113
7255,13476,3.394,507,5.7,17000000,16980098,95
7256,11194,0.9917,445,7.5,0,13885802,106
7257,12634,1.422,269,4.968,50000000,6808550,88
7258,13505,1.2432,501,5.82,0,10900000,93
7259,14114,1.7856,459,6.33,8000000,50576805,95
7260,15708,1.1807,270,6.8,850000,819939,108
7261,21301,0.9611,309,6.0,18000000,65070412,106
7262,20483,1.1173,316,5.594,18000000,16951702,92
7263,14292,5.3166,658,7.1,28000000,64400000,135
7264,44539,0.293,21,5.5,0,0,97
7265,1278,7.9282,3042,7.181,15000000,15100000,115
7266,18841,0.7624,85,6.202,40000,143312,90
7282,76176,0.4853,21,1.8,0,0,86
7285,11023,5.6577,1725,6.667,2000000,10128960,100
7292,11221,0.9509,127,4.3,18000000,19265302,94
7293,1824,6.4495,7608,6.9,75000000,196482882,99
7294,16784,0.8638,184,5.082,30000000,14000000,110
7297,11083,0.5299,123,6.972,0,0,95
7299,337,0.7954,160,7.019,0,11576431,91
7301,43376,0.6844,279,7.5,0,0,115
7302,28963,1.0508,174,7.33,1135654,1490419,149
7303,2576,1.4129,368,7.2,3000000,0,179
7304,22561,0.7869,113,7.062,0,0,85
7305,19345,1.5369,218,6.1,10500000,25205460,102
7306,14430,1.0594,198,7.952,0,52000,123
7307,12775,4.7154,426,6.567,6500000,100000,126
7308,9838,1.7207,457,5.4,12500000,15057465,100
7310,2099,2.6908,872,5.8,8500000,16209459,106
7311,42852,1.0559,135,7.367,0,0,114
7312,40454,0.7699,30,6.55,0,0,131
7315,8842,0.9514,129,5.043,39000000,6432551,106
7316,11132,1.7625,943,5.715,15000000,29331068,90
7317,9352,5.6542,2875,6.615,25000000,22605153,92
7318,615,12.9071,5025,7.52,30000000,610063468,127
7319,11217,1.2028,386,5.181,8500000,5001655,104
7320,10677,1.6833,691,6.4,25000000,27685016,86
7321,13572,3.9109,591,5.577,50000000,40954603,97
7323,338,2.1844,2580,7.538,4800000,79384880,121
7324,2023,4.0498,1308,6.906,100000000,108103450,136
7325,9384,2.9058,2474,5.824,60000000,170300000,101
7326,25935,1.0446,117,6.359,0,0,112
7327,797,4.9753,2364,8.1,0,0,84
7328,42602,0.7175,194,7.469,0,0,101
7333,29084,0.7942,308,7.5,0,0,92
7335,25955,1.1702,315,7.375,780000,0,80
7336,41876,1.2952,225,7.3,2000000,5000000,158
7340,24548,1.8737,330,6.4,11500000,11528900,100
7344,42989,1.3771,43,6.6,0,0,94
7345,17047,0.8972,668,5.614,26000000,28818995,100
7346,10591,8.8985,3917,6.735,21000000,31635150,110
7347,1586,5.856,3869,6.566,40000000,92900000,96
7348,11169,1.8925,406,6.2,19250000,8112712,102
7349,49689,0.723,30,6.9,0,0,87
7352,156,0.5166,100,6.5,0,0,111
7354,10433,1.2396,394,6.02,19000000,11081586,96
7357,43236,1.4017,86,6.779,0,0,157
7360,924,6.7641,4370,7.05,26000000,102278712,101
7361,38,10.6297,16060,8.1,20000000,72258126,108
7362,11081,2.4703,1712,6.378,45000000,65470529,103
7364,16941,0.5309,163,6.2,5000000,4856298,105
7366,9541,4.134,1129,6.187,35000000,35492921,102
7367,5516,2.5722,1708,6.134,35000000,76700000,104
7368,20304,0.9695,130,5.477,3000000,5923000,88
7369,11024,3.3172,2875,6.1,80000000,181466833,93
7371,553,3.4656,2631,7.758,10000000,16690617,178
7372,10544,4.6181,383,6.063,0,6585516,110
7373,1487,6.0618,7298,6.675,66000000,99318987,122
7375,11137,1.9947,1032,6.207,0,0,111
7376,11358,3.638,1618,6.3,46000000,57223888,86
7377,13573,0.8919,336,6.5,0,343847,108
7379,10733,1.8427,355,5.773,107000000,25819961,137
7380,14442,3.6021,1946,6.478,31000000,27400000,96
7381,2122,2.0516,1016,5.748,40000000,26155781,98
7382,25300,0.9267,949,7.109,0,0,108
7386,6844,6.8981,1797,7.8,13000000,122700000,220
7387,923,3.8361,2248,7.488,640000,55000000,127
7390,28026,0.3607,29,4.7,0,86277,104
7394,10338,1.5494,191,6.8,5600000,29950000,138
7395,33839,1.614,85,6.3,0,0,85
7396,133919,1.2552,394,8.1,150000,0,169
7411,4365,3.475,72,4.764,0,0,87
7414,65066,0.5333,58,6.905,5500000,30000000,97
7419,10843,3.824,1687,7.496,4500000,10609321,97
7438,393,10.8727,14830,7.9,30000000,152159461,136
7439,7220,7.6893,3072,6.358,33000000,54700105,124
7440,33823,0.6922,18,6.9,0,0,82
7443,126117,0.3292,7,4.6,0,0,89
7444,10096,5.6958,5466,6.8,37000000,96458118,98
7445,9509,8.4992,5539,7.457,70000000,130300000,146
7448,10710,2.2062,545,4.873,40000000,14494036,99
7449,11058,1.6848,521,4.864,25000000,30120671,102
7450,11141,1.6038,447,5.812,28000000,30000000,90
7451,10625,10.1178,9331,7.222,17000000,130195052,97
7454,7131,10.9424,6479,6.393,160000000,300257475,132
7455,26899,0.7521,94,6.6,800000,62852,93
7457,16428,0.4822,100,6.0,10000000,12500000,85
7458,652,12.572,10864,7.168,175000000,497409852,163
7459,8440,3.8374,597,7.573,3684600,10782155,145
7460,883,1.4911,1021,6.906,0,7897645,97
7477,10375,4.5,697,5.583,55000000,6632383,96
7479,68440,0.4704,50,6.81,0,0,114
7481,11864,2.2149,1039,6.941,40000000,12300000,108
7482,9461,3.9516,2043,7.418,850000,21531361,102
7486,18329,2.7125,777,7.6,125000,5000000,96
7487,17993,1.4302,221,6.042,0,11567449,136
7492,26517,0.7305,307,6.769,250000,0,95
7493,28285,1.1143,148,7.2,965000,1400000,91
7541,10035,3.4758,484,5.742,0,0,95
7560,502,1.4851,452,7.811,0,0,112
7561,41965,1.0967,154,6.5,0,241278,92
7562,10347,1.7575,547,6.477,0,0,103
7564,30959,1.9945,440,7.7,0,0,183
7566,20561,1.4517,74,7.48,0,0,136
7569,667,6.3325,2412,6.594,9500000,111600000,117
7570,700,6.0769,2159,6.355,27500000,187500000,131
7572,26976,3.6522,121,7.322,0,0,99
7573,36670,4.861,1567,6.059,36000000,160000000,134
7579,43818,2.8168,151,6.9,0,0,118
7581,24650,1.0155,153,6.843,0,0,112
7584,20640,0.7303,162,6.944,1000000,2700000,114
7587,5511,2.5628,1219,7.769,0,215245,105
7614,13936,1.8087,181,6.6,0,0,145
7615,294,1.3929,168,7.0,350000,2400000,91
7616,11507,5.5771,887,6.769,10000000,8801940,114
7618,10435,3.2407,1177,7.419,31000000,9493259,145
7619,1162,0.9124,332,7.899,500000,2500000,106
7620,34328,0.2354,12,6.2,0,311245,87
7624,14684,1.4779,420,6.5,18000000,14700000,106
7636,13937,1.5227,383,6.073,12000000,37170057,92
7647,26670,1.2977,213,7.148,12000000,2280148,103
7649,10940,0.482,167,7.168,0,0,94
7650,31965,1.2423,264,6.508,83000,1500000,87
7657,5842,1.2743,193,6.246,400000,0,120
7698,988,2.9139,506,7.1,5900000,51718367,122
7700,204,2.2143,1054,8.003,0,0,153
7701,9356,1.9506,1459,5.471,12000000,120889074,81
7702,32430,0.854,146,6.8,0,21300000,126
7704,16113,2.268,475,5.939,9000000,17768900,129
7705,33575,0.8265,71,6.296,0,0,95
7706,13913,0.9013,256,6.928,0,0,98
7707,17956,1.2051,130,5.827,15000000,9804775,115
7708,18209,1.0146,170,6.144,600000,0,103
7713,25508,2.3875,658,6.9,134000,4000000,73
7714,18978,1.1741,75,6.2,13000000,31500000,180
7716,27171,1.1798,152,6.194,0,0,90
7720,12310,1.7251,210,6.426,0,8760000,107
7727,37296,1.2191,89,5.5,12000000,26200000,96
7728,25736,1.4831,368,7.038,1683000,5086000,113
7730,25389,0.9956,314,6.651,14000000,9532895,99
7742,52794,0.4038,86,6.3,0,0,82
7743,9872,1.6062,488,6.257,25000000,9900000,109
7745,19552,1.0094,211,7.0,0,0,104
7748,2786,1.9564,922,7.3,300000,0,110
7749,8075,0.7181,309,6.893,250000,0,104
7753,26133,0.9486,40,7.3,0,0,89
7756,10235,0.9051,229,7.0,0,0,109
7757,11533,2.4423,675,7.2,3000000,2100000,104
7766,3777,2.4504,957,7.917,0,13422,108
7767,11659,1.2253,598,8.055,0,2693053,367
7772,44098,1.9069,50,5.9,1644000,4327000,116
7773,16876,0.5992,157,7.1,0,0,87
7781,77780,2.9296,38,5.5,0,33856,94
7782,9545,2.3329,455,6.2,0,18994652,98
7786,28030,0.4097,18,6.972,0,0,87
7789,1926,0.6139,118,6.432,0,0,134
7792,17365,1.999,354,6.839,0,0,102
7802,11474,6.7303,2319,7.67,4000000,22490039,94
7810,10916,0.8362,127,6.9,0,0,94
7811,10921,0.6787,118,6.394,0,0,94
7812,10941,0.7997,140,6.664,0,0,94
7815,24798,1.4076,136,6.7,0,0,89
7820,11656,1.3739,663,7.848,0,700000,90
7822,25009,1.0024,169,6.4,0,0,116
7826,40092,0.9895,137,6.785,0,956625,110
7831,14589,0.6771,134,7.123,1107000,2223000,103
7832,14594,0.8574,101,7.104,1401000,2814000,101
7833,14590,0.7005,116,7.0,821000,2301000,97
7834,14588,0.7359,192,7.4,673000,3165000,112
7835,14595,0.7294,96,6.738,1670000,2305000,86
7839,20644,0.4694,37,6.743,889900,2000000,99
7840,24965,0.6239,176,6.534,1915000,2807000,117
7843,1583,2.2896,223,6.899,0,0,93
7844,17653,2.4737,177,7.0,0,3956913,106
7845,11069,2.5401,1030,6.305,4000000,0,100
7846,10829,2.0062,691,5.793,6000000,0,104
7879,57946,0.1853,16,5.375,0,0,95
7882,29049,0.531,148,6.334,0,0,91
7883,27130,0.8994,322,6.786,0,0,69
7884,8468,0.2824,21,6.8,0,0,103
7888,22682,0.7024,60,6.733,3500000,2500000,121
7889,11577,2.8942,448,7.202,4638783,11000000,115
7891,21159,1.3244,472,6.574,300000,0,87
7894,336,4.1252,1153,7.7,0,0,157
7895,11942,1.1748,408,7.092,1500000,700000,113
7896,36206,1.4294,243,7.047,813000,0,94
7899,49636,1.06,99,6.6,0,0,93
7900,3075,0.9596,128,6.3,0,0,101
7916,43096,2.8004,41,5.9,0,1500000,95
7920,14262,2.6823,114,6.4,65000,0,91
7924,30368,1.4099,342,7.554,0,47005,122
7925,1059,2.6599,679,7.973,0,57673,139
7926,12493,4.0357,1086,8.349,250000,0,142
7930,13122,1.496,736,6.546,6000000,31400000,103
7932,14273,0.2592,119,7.248,0,333843,82
7934,11030,1.5719,905,7.415,13500000,11798616,79
7936,26372,1.9811,237,7.517,0,0,104
7937,11506,0.5171,394,7.5,0,0,95
7938,29455,2.7933,490,7.896,0,0,80
7939,11602,0.6911,528,7.778,0,8939,91
7940,29453,2.7768,239,7.379,0,0,102
7943,14638,1.0049,427,7.343,0,0,103
7944,14703,1.2535,162,7.17,3000000,12000000,118
7951,20481,3.5529,518,6.37,11000000,8862354,121
7976,7090,2.5405,663,5.999,1300000,447741,97
7979,42632,0.8358,94,7.3,0,0,80
7980,5902,3.7828,905,7.213,22000000,50750000,175
7981,10775,5.0855,1814,7.799,6400000,8836958,101
7982,4552,3.6337,1310,7.098,15100000,1100000,115
7983,12762,1.2409,481,7.1,8000000,10600497,84
7984,14510,1.8372,639,6.502,4500000,1261000,85
7986,15618,0.7689,144,5.483,10000000,0,85
7987,24341,2.1589,363,6.38,0,0,77
7988,10690,1.5624,191,5.424,25000000,1614266,95
7991,13282,1.9554,537,6.134,300000,8000000,80
7993,22642,1.0603,159,6.6,50000,180000,66
8008,18283,1.2015,165,6.5,0,0,108
8010,13823,1.1831,149,7.462,18000000,2827107,127
8011,14108,0.3707,49,6.704,0,0,92
8012,4291,1.7905,587,7.5,0,0,121
8014,113,1.5631,1175,7.795,0,8945072,103
8015,28476,0.6086,81,6.8,0,0,90
8016,5916,2.0211,638,7.12,3352254,36734619,123
8019,12205,1.7776,689,6.826,4000000,1686839,101
8024,27804,1.1579,147,6.2,14000000,1029721,116
8025,46187,0.9122,100,7.07,2000000,1126506,96
8033,3001,1.6984,644,7.511,6400000,4400000,123
8035,39434,1.1437,288,5.4,3800000,0,119
8042,203,5.8824,2258,7.057,500000,3000000,111
8043,38749,0.8285,59,6.4,0,5145823,99
8044,29740,1.2484,224,7.766,195845,0,92
8045,10652,2.2137,496,6.559,0,13839404,110
8057,33632,0.9304,127,6.8,0,0,120
8092,3072,1.7705,126,5.7,11500000,334748,85
8093,10355,1.385,182,6.42,8500000,0,125
8094,14554,2.8008,406,7.288,1271000,3788000,81
8117,250,0.794,287,7.347,0,0,91
8118,19086,1.3823,225,5.511,0,6698361,111
8119,15392,2.3602,463,7.35,0,5738952,99
8121,41277,0.615,88,6.9,0,0,108
8125,631,1.0809,880,7.818,0,1636000,94
8126,25504,1.3044,283,6.965,0,0,102
8128,1786,1.9792,711,7.522,3000000,4542825,105
8131,210937,0.3672,5,4.7,0,0,93
8132,16219,4.6368,382,7.582,20000000,9223441,101
8136,48385,0.3269,54,4.25,0,0,72
8137,27545,0.8895,117,4.453,50000,0,61
8138,22718,0.8367,81,4.08,0,0,62
8142,11315,0.8522,172,6.4,4615,0,105
8143,35987,3.042,142,6.842,0,0,116
8147,29146,1.1234,116,6.4,950000,814666,103
8153,29592,1.4328,203,7.175,0,0,122
8154,439,3.4773,2004,8.045,0,19647000,176
8157,823,2.8945,543,7.406,0,94072,102
8158,20289,1.6697,150,6.641,17000000,0,120
8167,16905,1.3246,258,7.2,1200000,0,119
8169,11548,2.2818,777,6.701,25000000,65088797,107
8183,38291,1.2593,199,6.8,0,0,106
8188,20532,1.1845,415,8.1,0,0,124
8189,2546,0.8634,182,6.6,0,0,93
8190,42791,0.8492,79,6.639,0,0,115
8191,22522,0.7488,124,7.1,0,0,145
8195,5165,3.4741,743,7.5,0,0,144
8196,5722,1.4177,210,6.1,2090000,9000000,109
8197,5544,1.7577,904,7.685,0,3193,92
8199,14696,2.145,628,8.005,0,0,96
8207,4909,3.9734,658,7.527,0,16056255,143
8225,19185,2.4371,924,6.846,4200000,5835247,88
8228,28257,0.7358,52,6.3,0,0,80
8232,20643,0.6265,55,7.2,0,0,99
8235,22596,1.2646,561,7.7,121000,1500000,73
8236,36786,0.4901,142,6.887,0,0,100
8238,27459,0.727,66,6.788,0,0,108
8239,4497,1.5137,540,7.657,0,679244,90
8241,25224,0.7534,49,5.3,0,1935539,106
8253,15371,3.4302,1114,7.515,7202188,8194857,102
8254,11044,1.7079,749,7.174,19000000,112547,142
8261,41662,2.4465,337,7.114,1500000,5568,124
8264,17346,0.6141,243,7.298,0,30966,95
8266,13763,2.2217,404,6.7,7200000,68392977,111
8268,10498,1.6149,731,6.213,0,30038362,108
8270,11796,1.2007,224,6.806,0,0,82
8275,34847,0.2411,125,6.7,0,0,65
8290,32303,0.5788,44,3.2,0,0,97
8293,41779,3.0209,36,5.7,0,0,115
8302,42814,0.7657,82,6.47,0,0,101
8327,870,1.0683,349,7.569,0,0,114
8331,26319,0.707,91,6.944,0,0,112
8335,41059,0.648,213,7.528,0,0,92
8336,39871,0.835,143,7.0,0,2500000,100
8337,10178,1.2116,359,7.206,2000000,21750000,124
8338,16391,1.8313,536,7.5,1200000,0,100
8340,10734,4.1471,3071,7.504,8000000,43004381,113
8341,10949,1.7211,250,7.6,375000,400000,121
8360,809,12.3067,13231,7.307,150000000,935454538,92
8361,435,7.0175,8690,6.55,125000000,552639571,123
8362,4599,2.1042,684,6.1,50000000,49700000,119
8363,12657,2.9195,488,5.447,16000000,14800000,86
8364,28219,0.469,57,6.456,0,365248,108
8366,13193,1.416,505,6.43,5000000,10100000,92
8368,673,21.084,22876,8.008,130000000,789804554,141
8369,16617,4.15,1291,6.454,27000000,21100000,106
8370,246,1.7313,934,7.239,2500000,34196922,116
8371,2789,1.9854,4388,6.547,105000000,115772733,119
8372,8920,7.8611,4197,5.7,50000000,200800000,80
8373,9890,2.737,1397,5.682,90000000,102000000,93
8375,26254,0.6081,14,5.6,0,376612,90
8376,8193,3.2528,2094,6.8,400000,46118097,95
8378,26142,1.2733,83,6.458,12000000,38120905,122
8379,42122,0.7416,78,6.8,0,0,118
8380,65137,2.3145,91,5.78,0,3418141,95
8382,35151,2.205,95,5.7,0,20419446,96
8383,21544,0.8399,168,5.3,0,1600000,90
8385,40894,0.7332,163,6.966,0,16937969,107
8387,11546,2.2764,956,4.601,10000000,126247,83
8391,18387,1.1804,189,6.881,11000000,0,120
8402,52560,0.4976,18,5.389,0,1,82
8405,18333,2.0005,535,7.388,0,0,88
8410,18398,1.3411,115,6.378,0,0,77
8424,80708,0.8323,58,6.181,340691,0,83
8425,76516,0.5781,39,5.397,5000000,485772,90
8426,33441,0.972,80,6.7,0,0,90
8427,47819,2.4222,11,3.5,0,0,84
8446,18712,1.1659,158,6.38,1000000,7800000,100
8447,831,0.7491,228,6.0,800000,1700000,85
8450,37658,0.4797,34,5.662,1192000,2750000,141
8451,26516,1.3052,159,6.915,0,0,101
8454,10573,0.3063,40,6.2,0,0,103
8456,26451,1.2558,854,8.167,0,0,111
8458,54568,0.8141,29,6.862,0,0,122
8459,28571,1.1594,271,7.7,2600000,2300000,115
8461,123665,0.6836,17,6.588,3070000,4627000,148
8462,43336,0.6998,61,7.0,0,0,104
8463,62000,0.7128,74,6.818,0,0,102
8464,9372,1.3125,1746,6.722,65000,28575078,100
8465,41495,1.1516,48,6.1,0,0,107
8477,662,1.3702,971,7.883,0,0,29
8481,43805,0.8554,58,6.5,0,0,126
8482,16559,1.4753,291,7.132,0,0,111
8484,31217,1.6931,274,8.116,0,0,204
8487,19414,1.3998,80,6.119,1775000,5150000,112
8491,15794,1.6828,527,7.655,1300000,3483000,114
8492,13188,1.6852,360,7.446,0,0,86
8493,12651,1.5433,409,6.732,23000000,0,107
8494,886,1.2105,296,6.959,0,15260000,102
8495,9791,1.5436,253,6.32,3600000,43805,94
8500,38582,1.5654,275,7.0,0,1330000,84
8501,9542,3.4765,1021,6.956,6000000,5844868,98
8502,17820,0.9019,77,6.175,2300000,11000000,107
8506,37696,0.7177,198,5.801,6600000,0,91
8507,136,2.1165,1283,7.77,310607,0,64
8511,47653,0.9568,309,7.3,0,0,24
8512,10970,2.8503,327,6.529,4400000,36145695,87
8518,42812,0.5147,54,6.0,0,0,89
8521,3019,1.0279,320,7.225,535000,1300000,96
8526,10204,3.6362,2657,5.95,110000000,72178895,120
8528,9472,4.9038,3737,6.362,20000000,168423227,93
8529,594,7.2323,8543,7.35,60000000,219417255,128
8530,8981,59.0215,216,7.046,0,1656829,105
8531,12153,13.2963,4410,6.933,37000000,113100000,109
8532,1944,1.0051,223,6.063,7500000,6715067,111
8533,11036,16.6471,12353,7.889,29000000,115600000,123
8534,1997,1.3285,856,7.077,74500000,62172050,109
8535,15237,1.2594,145,6.086,15000000,18400000,125
8542,11939,0.9224,224,7.1,2016000,2305000,109
8571,26520,1.1394,108,6.227,2000000,30000000,105
8574,21386,0.3388,21,7.071,0,0,24
8575,24908,0.1888,43,6.4,0,0,90
8577,25783,0.3932,45,6.476,0,0,99
8578,8991,1.8945,235,5.46,645000,187847,97
8580,23378,0.8264,50,8.1,0,0,153
8581,3293,2.1074,585,7.028,0,0,97
8582,36947,0.5793,93,7.575,0,0,167
8587,61487,0.4056,29,6.8,0,0,94
8588,14365,3.3446,354,5.576,25000000,7775138,100
8591,10606,3.0514,434,6.091,9000000,8103330,102
8593,16136,2.3166,438,7.201,5000000,20146880,96
8596,6081,1.438,463,6.41,12000000,49579269,99
8600,13696,1.0082,345,7.5,633000,1700000,97
8601,44494,0.6088,259,6.909,0,0,48
8604,2330,5.7078,2658,6.719,8700000,44218015,86
8605,2334,2.1999,1619,5.762,14500000,64497208,87
8607,13398,14.959,1474,7.922,0,607735,92
8609,701,0.7529,310,7.484,0,0,73
8610,10631,0.9745,365,6.477,0,36403064,93
8611,43466,0.5862,38,7.1,0,0,97
8614,10780,6.7884,952,6.801,22000000,26700000,112
